2025.09.28 17:16:31 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 17:16:32 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java
2025.09.28 17:16:32 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:16:32 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\service\rabbitmq\implementation\ReceiverImplementation.java. Using fallback presentation compiler.
2025.09.28 17:16:32 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\UserIdHandshakeHandler.java. Using fallback presentation compiler.
2025.09.28 17:16:32 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java
2025.09.28 17:16:32 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:16:32 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:17:04 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\mapper\ContactsMapper.java. Using fallback presentation compiler.
2025.09.28 17:17:05 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\ws\WebSocketDispatcher.java. Using fallback presentation compiler.
2025.09.28 17:17:07 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\mapper\GameMapper.java. Using fallback presentation compiler.
2025.09.28 17:17:11 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\mapper\RoomMapper.java. Using fallback presentation compiler.
2025.09.28 17:17:14 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\mapper\UserMapper.java. Using fallback presentation compiler.
2025.09.28 17:17:18 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\mapper\UserOtpMapper.java. Using fallback presentation compiler.
2025.09.28 17:41:59 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java
2025.09.28 17:41:59 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
Sept 28, 2025 5:41:59 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
警告: Unmatched cancel notification for request id 177
2025.09.28 17:41:59 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:42:00 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:42:02 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\WebSocketController.java. Using fallback presentation compiler.
2025.09.28 17:42:02 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\RoomController.java
2025.09.28 17:42:02 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\RoomController.java. Using fallback presentation compiler.
2025.09.28 17:42:03 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\RoomController.java. Using fallback presentation compiler.
2025.09.28 22:15:02 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\RoomController.java. Using fallback presentation compiler.
2025.09.28 22:15:02 WARN  no build target for: D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\MessageController.java
2025.09.28 22:15:02 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\MessageController.java. Using fallback presentation compiler.
2025.09.28 22:15:05 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\MessageController.java. Using fallback presentation compiler.
2025.09.28 22:15:05 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\MessageController.java. Using fallback presentation compiler.
2025.09.28 22:15:06 INFO  no build target found for D:\Desktop\study\projects\DRP\backend\lumiroom\src\main\java\com\lumiroom\controller\MessageController.java. Using fallback presentation compiler.
